розширити	расширить	0.793
розширює	расширяет	0.714
розширюється	расширяется	0.776
розшуку	розыска	0.746
роками	годами	0.714
роках	годах	0.772
рок-гурт	рок-группа	0.692
рок-гурту	рок-группы	0.722
рок-музикант	рок-музыкант	0.890
роком	годом	0.747
ролі	роли	0.913
роллю	ролью	0.814
романенко	коваленко	0.697
романи	романы	0.919
романів	романов	0.881
романі	романе	0.893
романтизму	романтизма	0.916
романтична	романтическая	0.799
романтичні	романтические	0.794
роману	романа	0.885
росією	россией	0.816
росії	россии	0.773
російська	российская	0.768
російське	российское	0.741
російський	российский	0.844
російськими	российскими	0.802
російським	российским	0.811
російських	российских	0.840
російській	российской	0.698
російські	российские	0.755
російського	российского	0.837
російської	российской	0.768
російському	российском	0.747
російсько-турецької	русско-турецкой	0.802
російську	российскую	0.709
росію	россию	0.847
росіяни	россияне	0.690
росіян	россиян	0.749
росія	россия	0.833
рослинами	растениями	0.695
рослинах	растениях	0.671
рослини	растения	0.711
рослинних	растительных	0.682
рослинність	растительность	0.715
рослинністю	растительностью	0.702
рослинного	растительного	0.732
рослинності	растительности	0.750
россі	росси	0.903
росте	растет	0.740
рости	расти	0.836
ростовської	ростовской	0.843
росту	роста	0.832
роти	роты	0.868
роті	роте	0.732
ррфср	рсфср	0.864
рср	сср	0.803
рсча	ркка	0.722
ртуті	ртути	0.890
рубежі	рубеже	0.874
рубіж	рубеж	0.848
рублів	рублей	0.833
рудах	рудных	0.701
рудий	рыжий	0.747
руди	руды	0.879
руді	руди	0.751
рудних	рудных	0.882
рудні	рудных	0.717
руду	руды	0.808
руїнах	руинах	0.898
руїни	руины	0.867
руїн	руин	0.913
руйнується	разрушается	0.688
рукавів	рукавов	0.845
рукописів	рукописей	0.885
рукописних	рукописных	0.933
рукопис	рукописи	0.884
рукопису	рукописи	0.887
рукою	рукой	0.880
румуни	румынии	0.685
румунією	румынией	0.813
румунії	румынии	0.746
румунія	румыния	0.860
румунська	румынская	0.752
румунський	румынский	0.818
румунських	румынских	0.837
румунського	румынского	0.842
румунської	румынской	0.790
румунською	румынском	0.726
русі	руси	0.866
руслі	русле	0.871
руська	русская	0.711
руське	русь	0.709
руський	русский	0.744
руських	русских	0.824
руського	русского	0.779
руської	русской	0.765
рухається	движется	0.693
рухами	руками	0.739
рухатися	двигаться	0.696
рухомого	грузового	0.703
руці	руке	0.759
ручної	ручной	0.854
рушили	окружили	0.717
ряди	ряды	0.795
рядів	рядов	0.805
ряді	ряде	0.863
рядовий	рядовой	0.862
рядом	ряда	0.722
сава	савва	0.767
савчук	савченко	0.716
садиба	усадьба	0.822
садиби	усадьбы	0.782
садибі	усадьбе	0.746
садибу	усадьбу	0.714
сади	сады	0.876
садів	садов	0.818
садова	садовая	0.845
садок	сад	0.721
сайти	сайты	0.871
сайтів	сайтов	0.884
сайті	сайте	0.831
саксонії	саксонии	0.904
саксонія	саксония	0.909
салоніки	салоники	0.906
салоні	салоне	0.864
салону	салона	0.847
саме	сам	0.772
самець	самец	0.830
самий	самый	0.786
самиці	самцы	0.752
самиць	самцы	0.754
самиця	самец	0.707
самій	самой	0.747
самі	сами	0.938
саміту	саммита	0.779
самовизначення	самосознания	0.731
самогубства	самоубийства	0.846
самогубством	самоубийством	0.821
самогубство	самоубийство	0.821
самодіяльності	самодеятельности	0.848
самої	самой	0.857
самому	самом	0.832
самоназва	самоназвание	0.811
само	сами	0.782
самосвідомості	самосознания	0.674
самостійна	самостоятельная	0.739
самостійне	самостоятельное	0.710
самостійний	самостоятельный	0.733
самостійним	самостоятельным	0.711
самостійних	самостоятельных	0.714
самостійні	самостоятельные	0.704
самостійність	самостоятельность	0.757
самостійного	самостоятельного	0.755
самостійної	самостоятельной	0.684
самостійно	самостоятельно	0.717
самостійності	самостоятельности	0.757
самостійну	самостоятельную	0.707
самоуправління	самоуправления	0.812
самою	самой	0.789
самців	самцов	0.847
самці	самцы	0.835
самця	самца	0.804
санаторій	санаторий	0.929
санаторію	санатория	0.856
санкт-петербурзі	санкт-петербурге	0.879
санкт-петербурзького	санкт-петербургского	0.842
санкції	санкции	0.907
санкцій	санкций	0.932
сантиметрів	сантиметров	0.903
сану	сана	0.827
сараєво	сараево	0.890
саратовської	саратовской	0.843
сардинія	сардиния	0.877
сари	сары	0.827
сатири	сатиры	0.884
саудівська	саудовская	0.808
саудівської	саудовской	0.822
сахари	сахары	0.892
свинець	свинец	0.811
свинцю	свинца	0.858
свідками	свидетелями	0.694
свідки	свидетели	0.718
свідків	свидетелей	0.683
свідком	свидетелем	0.696
свідомість	сущность	0.672
свідомо	заведомо	0.705
свідоцтва	свидетельства	0.681
свідченнями	сведениям	0.671
свідчення	сведения	0.674
свіжі	свежие	0.792
свій	свой	0.856
світлана	светлана	0.917
світла	света	0.787
світле	светлое	0.763
світлий	светлый	0.794
світлими	светлыми	0.812
світлих	светлых	0.846
світловий	световой	0.729
світлом	светом	0.830
світло	светом	0.704
світовими	мировыми	0.678
світових	мировых	0.709
світового	мирового	0.765
світової	мировой	0.717
світовому	мировом	0.709
світом	светом	0.738
світ	свет	0.756
світських	светских	0.874
світські	светские	0.777
світської	светской	0.807
свічки	свечи	0.812
свободи	свободы	0.864
свого	своего	0.885
своєї	своей	0.823
своєму	своему	0.837
своєрідна	своеобразная	0.749
своєрідний	своеобразный	0.771
своєрідним	своеобразным	0.735
своєрідною	своеобразной	0.717
своє	свое	0.921
своєю	своей	0.761
своїй	своей	0.817
своїми	своими	0.890
своїм	своим	0.893
свої	свои	0.932
своїх	своих	0.935
свята	святая	0.747
святе	святое	0.825
святий	святой	0.801
святим	святым	0.899
святині	святыни	0.865
святих	святых	0.920
святі	святые	0.788
святої	святой	0.879
святом	святым	0.712
святу	святую	0.870
священика	священника	0.914
священики	священники	0.914
священиків	священников	0.877
священиком	священником	0.909
священик	священник	0.920
священна	священная	0.858
священний	священный	0.885
священних	священных	0.921
священній	священной	0.821
священні	священные	0.866
священної	священной	0.890
севастополі	севастополе	0.904
севастопольської	севастопольского	0.788
севільї	севилье	0.796
сегменти	сегменты	0.905
сегментів	сегментов	0.885
сегменті	сегменте	0.907
сезони	сезона	0.822
сезонів	сезонов	0.871
сезоні	сезоне	0.898
сезонні	сезонные	0.843
сезону	сезона	0.891
сеймі	сейме	0.882
сейму	сейма	0.859
сейю	сэйю	0.774
секретаріат	секретариат	0.935
секретаріату	секретариата	0.906
секретар	секретарь	0.916
сексуальних	сексуальных	0.918
сексуальні	сексуальные	0.878
сексуальної	сексуальной	0.928
сексу	секса	0.857
секти	секты	0.864
секторів	секторов	0.876
секторі	секторе	0.893
сектору	сектора	0.871
секунди	секунды	0.889
секції	секции	0.852
секцій	секций	0.899
секцію	секцию	0.880
секція	секция	0.789
селами	сёлами	0.826
селекції	селекции	0.906
селилися	селились	0.898
селища	села	0.742
селищем	селом	0.688
селище	село	0.694
селищі	селе	0.697
селищ	селений	0.695
селі	селе	0.822
селянами	крестьянами	0.744
селянам	крестьянам	0.724
селянина	крестьянина	0.682
селянин	крестьянин	0.681
селяни	селений	0.697
селян	крестьян	0.694
селянства	крестьянства	0.778
селянський	крестьянский	0.693
селянських	сельских	0.705
селянського	крестьянского	0.746
селянської	сельской	0.672
сема	сэма	0.851
семена	семёна	0.887
семирічної	семилетней	0.726
семінари	семинары	0.890
семінарів	семинаров	0.884
семінарії	семинарии	0.914
семінарію	семинарию	0.911
семінарія	семинария	0.926
семінар	семинар	0.917
сем	сэм	0.828
сенаті	сенате	0.890
сенаторів	сенаторов	0.886
сенату	сенат	0.886
сенегалу	сенегала	0.877
сенс	смыс	0.738
сепаратистів	сепаратистов	0.886
сера	сэра	0.846
сербами	сербии	0.705
серби	сербы	0.874
сербів	сербов	0.868
сербії	сербии	0.876
сербія	сербия	0.934
сербська	сербская	0.817
сербський	сербский	0.853
сербських	сербских	0.892
сербського	сербского	0.870
сербської	сербской	0.844
серверів	серверов	0.913
сервері	сервере	0.891
сервіс	сервис	0.939
сервісу	сервиса	0.873
сергієм	сергеем	0.867
сергіївна	сергеевна	0.866
сергійович	сергеевич	0.840
сергі́й	сергей	0.707
сергій	сергей	0.920
сергію	сергею	0.865
сергія	сергея	0.903
середземне	средиземное	0.825
середземного	средиземного	0.885
середземноморського	средиземноморского	0.868
середземному	средиземном	0.847
середини	середины	0.917
середині	середине	0.897
середній	средний	0.804
середнім	средним	0.819
середні	средние	0.793
середніх	средних	0.862
середньовічна	средневековая	0.682
середньовічний	средневековый	0.702
середньовічних	средневековых	0.721
середньовічного	средневекового	0.731
середньовічної	средневековой	0.714
середньовіччя	средневековья	0.684
середнього	среднего	0.818
середньої	средней	0.745
середньому	среднем	0.716
середню	среднюю	0.785
середня	средняя	0.790
середовища	среды	0.702
середовищах	средах	0.735
середовищем	средой	0.706
середовищі	среде	0.672
середовищ	сред	0.682
серед	среди	0.768
серіалах	сериалах	0.905
серіали	сериалы	0.868
серіалів	сериалов	0.869
серіалі	сериале	0.866
серіалу	сериала	0.866
серією	серией	0.834
серії	серии	0.893
серійне	серийное	0.879
серійний	серийный	0.867
серійних	серийных	0.899
серійні	серийные	0.828
серійного	серийного	0.941
серійно	серийно	0.929
серію	серию	0.916
серія	серия	0.894
серіях	сериях	0.919
серйозний	серьёзный	0.784
серйозним	серьёзным	0.767
серйозних	серьёзных	0.790
серйозні	серьёзные	0.752
серйозного	серьёзного	0.814
серйозної	серьёзной	0.770
серйозно	серьёзно	0.826
серйозною	серьёзной	0.724
серйозну	серьёзную	0.774
серпня	февраля	0.678
сер	сэр	0.735
сертифікат	сертификат	0.932
сертифікації	сертификации	0.880
серцевого	сердечного	0.798
серцевої	сердечной	0.762
серцево-судинної	сердечно-сосудистой	0.759
серцем	сердцем	0.871
серце	сердце	0.876
серці	сердце	0.770
серця	сердца	0.809
сесії	сессии	0.764
сесія	сессия	0.822
сестрами	сёстрами	0.888
сестри	сестры	0.899
сестрі	сестре	0.867
сестрою	сестрой	0.895
сечі	мочи	0.698
сибір	сибирь	0.820
сибірського	сибирского	0.871
сибіру	сибири	0.814
сигізмунда	сигизмунда	0.945
сигізмунд	сигизмунд	0.939
сигнали	сигналы	0.908
сигналів	сигналов	0.908
сигналізації	сигнализации	0.874
сигналу	сигнала	0.892
сидить	сидит	0.868
сидів	сиде	0.799
сидіння	сиденья	0.833
сидінь	сиденья	0.794
сидять	сидят	0.857
сидячи	сидя	0.795
сидячі	сидячие	0.798
сили	силы	0.895
силі	силе	0.820
силова	силовая	0.836
силових	силовых	0.852
силові	силовые	0.831
силою	силой	0.855
сильна	сильная	0.868
сильне	сильное	0.855
сильний	сильный	0.901
сильними	сильными	0.840
сильним	сильным	0.888
сильних	сильных	0.894
сильні	сильные	0.830
сильніше	сильнее	0.826
сильної	сильной	0.860
сильному	сильном	0.824
сильною	сильной	0.834
сильну	сильную	0.858
символи	символы	0.924
символів	символов	0.908
символізує	символизирует	0.822
символізують	символизируют	0.820
символіка	символика	0.926
символіки	символики	0.928
символіку	символику	0.908
символічна	символическая	0.680
символу	символа	0.895
симетрії	симметрии	0.832
симпатії	симпатии	0.886
симпатій	симпатий	0.901
симптоми	симптомы	0.918
симптомів	симптомов	0.916
симфонії	симфонии	0.911
симфонічний	симфонический	0.839
симфонічного	симфонического	0.847
симфонія	симфония	0.927
синами	сыновьями	0.703
сина	сына	0.905
сингли	синглы	0.904
синглів	синглов	0.892
синглу	сингла	0.883
сингонія	сингонии	0.697
синдрому	синдрома	0.907
синє	синем	0.759
сини	сын	0.711
синів	сыновей	0.724
синій	синий	0.914
синім	синим	0.882
сині	синие	0.797
синові	сыновьям	0.697
синоду	синода	0.889
синоніми	синонимы	0.800
синонімом	синонимом	0.878
синонім	синоним	0.831
син	сын	0.876
синтезу	синтеза	0.883
синтетичний	синтетические	0.672
синтетичних	синтетических	0.823
сину	сыну	0.861
синхронізації	синхронизации	0.914
синього	синего	0.833
синьому	синем	0.733
синя	синяя	0.849
сирії	сирии	0.893
сирію	сирию	0.938
сирія	сирия	0.937
сир	сыр	0.830
сиру	сыра	0.761
систематично	систематически	0.789
системи	системы	0.921
системі	системе	0.843
системний	системный	0.891
системних	системных	0.918
системні	системные	0.864
системою	системой	0.860
системы	систем	0.734
ситуацією	ситуацией	0.845
ситуації	ситуации	0.914
ситуацій	ситуаций	0.891
ситуацію	ситуацию	0.920
ситуація	ситуация	0.907
ситуаціях	ситуациях	0.925
сицилії	сицилии	0.901
сицилія	сицилия	0.904
сіверський	северский	0.836
сіверського	северского	0.832
сів	сев	0.717
сіднеї	сиднее	0.821
сідней	сидней	0.882
сідні	сидни	0.888
сік	сок	0.768
сілезії	силезии	0.873
сіллю	солью	0.760
сіль	соль	0.788
сільське	сельское	0.729
сільський	сельский	0.764
сільським	сельским	0.777
сільських	сельских	0.844
сільській	сельских	0.692
сільські	сельские	0.716
сільськогосподарського	сельскохозяйственного	0.710
сільськогосподарської	сельскохозяйственной	0.677
сільської	сельской	0.695
сільському	сельском	0.725
сільську	сельскую	0.733
сімейне	семейное	0.789
сімейний	семейный	0.850
сімейних	семейных	0.861
сімейні	семейные	0.799
сімейного	семейного	0.881
сімейної	семейной	0.789
сімей	семей	0.850
сімейства	семейства	0.804
сім	семь	0.786
сімферополі	симферополе	0.885
сімферополь	симферополь	0.903
сімферополя	симферополя	0.897
сінгапурі	сингапуре	0.878
сінгапур	сингапур	0.927
сінгапуру	сингапура	0.872
сіра	серая	0.755
сірий	серый	0.807
сірим	серым	0.798
сірих	серых	0.736
сірі	серые	0.695
сірки	серы	0.709
сірого	серого	0.864
сіті	сити	0.815
сітка	сетка	0.795
сітки	сетки	0.822
сітківки	сетчатки	0.727
сітку	сетку	0.833
січі	сечи	0.800
січня	июня	0.721
скажімо	скажем	0.813
сказавши	сказав	0.828
сказати	сказать	0.902
скандалу	скандала	0.889
скандинавії	скандинавии	0.925
скандинавських	скандинавских	0.922
сквері	сквере	0.896
скелі	скалы	0.788
скель	скалы	0.724
скеля	скалы	0.737
скелястих	скалистых	0.804
скелях	скалах	0.799
скільки	сколько	0.814
скіфи	скифов	0.749
скіфів	скифов	0.865
складається	складывается	0.677
складах	складов	0.694
складають	включают	0.673
складаються	складываются	0.699
складені	сложены	0.676
склади	склады	0.816
складів	складов	0.773
складна	сложная	0.715
складне	слабое	0.672
складний	сложный	0.768
складними	сложными	0.740
складним	сложным	0.695
складних	сложных	0.752
складні	сложные	0.673
складність	сложность	0.759
складніше	сложнее	0.682
складного	сложного	0.780
складної	сложной	0.729
складно	сложно	0.748
складності	сложности	0.728
складною	сложной	0.682
складну	сложную	0.697
складом	составом	0.686
склала	составила	0.684
склалася	сложилась	0.683
склали	собрали	0.679
склалися	сложились	0.679
склало	составило	0.680
склалося	сложилось	0.673
скла	стекла	0.807
склом	стеклом	0.786
скло	стекло	0.807
скляні	стеклянные	0.726
скориставшись	воспользовавшись	0.685
скоріше	скорее	0.847
скоріш	скорее	0.788
скоротилася	сократилась	0.769
скоротити	сократить	0.735
скорочення	сокращения	0.703
скорочується	сокращается	0.688
скотарство	скотоводство	0.790
скрипаль	скрипач	0.853
скрипці	скрипке	0.838
скульптори	скульпторы	0.895
скульпторів	скульпторов	0.913
скульптурами	скульптура	0.770
скульптури	скульптуры	0.934
скульптурі	скульптуре	0.892
скульптурні	скульптурные	0.893
скупчення	скопления	0.772
скупчень	скоплений	0.708
слабка	слабая	0.797
слабке	слабое	0.848
слабкий	слабый	0.838
слабким	слабым	0.821
слабких	слабых	0.833
слабкі	слабые	0.821
слабкість	слабость	0.845
слабко	слабо	0.845
слави	славы	0.864
славиться	славится	0.883
слизової	слизистой	0.767
слів	слов	0.855
слідами	следам	0.694
сліди	следы	0.820
слідів	следов	0.821
слідом	следом	0.858
слід	следует	0.681
слідства	следствия	0.783
слідство	следствия	0.743
слідування	следования	0.764
слідувати	следовать	0.783
слідує	следует	0.684
слідують	следуют	0.831
сліпий	слепой	0.702
сліпих	слепых	0.801
слобідської	слободской	0.738
слободи	слободы	0.866
слободі	слободе	0.839
словами	словам	0.852
словацький	словацкий	0.869
словацького	словацкого	0.867
словацької	словацкой	0.851
словаччина	словакия	0.781
словаччини	словакии	0.813
словаччині	словакии	0.778
словенії	словении	0.866
словенія	словения	0.903
слові	слове	0.851
словника	словаря	0.731
словники	словари	0.788
словників	словарей	0.729
словник	словарь	0.699
словосполучення	словосочетание	0.681
слугувала	служила	0.696
слугували	служили	0.685
слугує	служит	0.699
слугують	служат	0.712
служать	служат	0.874
служби	службы	0.910
службі	службе	0.888
службових	служебных	0.754
службові	служебные	0.750
службового	служебного	0.753
службовців	служащих	0.696
службою	службой	0.879
служив	служи	0.885
служити	служить	0.861
служить	служит	0.863
служіння	служения	0.843
слухав	слуша	0.819
слухати	слушать	0.810
слухачів	слушателей	0.682
слухач	слушатель	0.671
слуху	слуха	0.836
слюсарем	слесарем	0.893
смерті	смерти	0.938
смертність	смертность	0.884
смертної	смертной	0.883
смертності	смертности	0.939
смертю	смертью	0.886
сміта	смита	0.926
сміт	смит	0.935
смоленська	смоленска	0.846
смоленської	смоленской	0.837
смоленськ	смоленск	0.853
смоли	смолы	0.856
снаряди	снаряды	0.912
снарядів	снарядов	0.893
снаряду	снаряда	0.882
снд	снг	0.840
сніг	снег	0.869
снігу	снегу	0.819
сні	сне	0.818
сну	сна	0.794
собеського	польского	0.672
собі	себе	0.784
соборів	соборов	0.896
соборі	соборе	0.906
собою	собой	0.860
советской	советский	0.716
совісті	совести	0.871
соку	сока	0.806
солдати	солдаты	0.925
солдатів	солдат	0.851
солдатських	солдатских	0.878
солідарності	солидарности	0.927
солі	соли	0.924
солістка	солистка	0.932
солістом	солистом	0.919
соліст	солист	0.924
сольний	сольный	0.895
сольні	сольные	0.847
соляних	соляной	0.680
сомалі	сомали	0.926
сонцем	солнцем	0.878
сонце	солнце	0.890
сонці	солнце	0.737
сонця	солнца	0.823
сонячна	солнечная	0.770
сонячне	солнечное	0.743
сонячний	солнечный	0.778
сонячних	солнечных	0.824
сонячні	солнечные	0.757
сонячного	солнечного	0.871
сонячної	солнечной	0.819
сорти	сорта	0.864
сортів	сортов	0.880
сорту	сорта	0.839
сосни	сосны	0.885
соснових	сосновые	0.783
соснові	сосновые	0.829
сотень	сотен	0.894
сотні	сотни	0.890
софії	софии	0.865
софійського	софийского	0.884
софі	софи	0.897
софія	софия	0.875
соціал-демократичної	социал-демократической	0.873
соціалізму	социализма	0.887
соціалістична	социалистическая	0.786
соціалістичних	социалистических	0.849
соціалістичного	социалистического	0.750
соціалістичної	социалистической	0.769
соціалістів	социалистов	0.869
соціальна	социальная	0.892
соціальний	социальный	0.907
соціальними	социальными	0.890
соціальних	социальных	0.924
соціальній	социальной	0.810
соціальні	социальные	0.876
соціального	социального	0.961
соціально-економічний	социально-экономическое	0.775
соціально-економічних	социально-экономических	0.862
соціально-економічного	социально-экономического	0.848
соціальної	социальной	0.896
соціальному	социальном	0.846
соціально	социально	0.937
соціальною	социально	0.805
соціальну	социальную	0.894
соціології	социологии	0.922
соціологічних	социологических	0.832
соціологія	социология	0.912
соціолог	социолог	0.943
сочі	сочи	0.893
союзи	союзы	0.872
союзів	союзов	0.862
союзі	союзе	0.873
союзників	союзников	0.926
союзних	союзных	0.898
союзні	союзные	0.827
союзної	союзной	0.892
союзу	союза	0.869
спалахнула	вспыхнула	0.742
спалахнуло	вспыхнуло	0.763
спалили	спасли	0.712
спасіння	спасения	0.770
спати	спать	0.855
спектаклі	спектакли	0.922
спектральний	спектрального	0.738
спектрі	спектре	0.898
спектру	спектра	0.890
спереду	спереди	0.880
спершу	сперва	0.759
специфіка	специфика	0.914
специфікації	спецификации	0.915
специфікація	спецификация	0.924
специфіку	специфика	0.822
специфічний	специфический	0.828
специфічних	специфических	0.846
специфічні	специфические	0.798
спеціалізації	специализации	0.883
спеціалізація	специализация	0.888
спеціалізована	специализированная	0.793
спеціалізований	специализированный	0.831
спеціалізованих	специализированных	0.838
спеціалізовані	специализированные	0.812
спеціалізованого	специализированного	0.816
спеціалізованої	специализированного	0.743
спеціалізувався	специализировался	0.764
спеціалізується	специализируется	0.789
спеціаліста	специалиста	0.878
спеціалісти	специалисты	0.879
спеціалістів	специалистов	0.883
спеціаліст	специалист	0.854
спеціальна	специальная	0.828
спеціальне	специальное	0.855
спеціальний	специальный	0.893
спеціальними	специальными	0.887
спеціальним	специальным	0.885
спеціальних	специальных	0.914
спеціальній	специальной	0.819
спеціальні	специальные	0.870
спеціальність	специальность	0.890
спеціальністю	специальности	0.842
спеціального	специального	0.913
спеціальної	специальной	0.884
спеціальному	специальном	0.867
спеціально	специально	0.929
спеціальностей	специальностей	0.921
спеціальності	специальности	0.882
спеціальностями	специальностям	0.866
спеціальною	специальной	0.815
спеціальну	специальную	0.894
спецслужби	спецслужбы	0.906
спині	спине	0.851
спинний	спинной	0.834
спинних	спинной	0.710
спиною	спиной	0.883
спирався	опирался	0.823
спирається	опирается	0.840
спираються	опирается	0.751
спираючись	опираясь	0.769
спирту	спирта	0.883
списками	спискам	0.802
списків	списков	0.855
списку	списка	0.842
співавтором	соавтором	0.821
співавтор	соавтор	0.783
співавторстві	соавторстве	0.783
співавт	соавт	0.714
співака	певца	0.720
співаків	певцов	0.694
співаком	певцом	0.740
співак	певец	0.690
співала	пела	0.732
співали	пели	0.727
співати	петь	0.681
співачка	певица	0.708
співають	поют	0.687
співвідношення	соотношения	0.702
співдружності	содружества	0.678
співробітниками	сотрудниками	0.723
співробітника	сотрудника	0.694
співробітники	сотрудники	0.719
співробітників	сотрудников	0.708
співробітником	сотрудником	0.730
співробітник	сотрудник	0.703
співтовариство	сообщество	0.672
спілкуватися	общаться	0.675
спіралі	спирали	0.872
сплави	сплавы	0.865
сплаву	сплава	0.851
сплатити	платить	0.803
сплати	уплаты	0.834
сплачувати	выплачивать	0.748
спогади	воспоминания	0.672
споживають	собирают	0.673
спокійно	спокойно	0.894
спокій	покой	0.745
спокою	покоя	0.789
сполук	солей	0.694
спонукало	побудило	0.706
спори	споры	0.765
спортивна	спортивная	0.896
спортивне	спортивное	0.886
спортивний	спортивный	0.931
спортивним	спортивным	0.913
спортивних	спортивных	0.938
спортивній	спортивной	0.885
спортивні	спортивные	0.889
спортивної	спортивной	0.931
спортивному	спортивном	0.843
спортивну	спортивную	0.894
спорті	спорте	0.850
спортсмени	спортсмены	0.923
спортсменів	спортсменов	0.929
спорудами	сооружениями	0.701
споруда	сооружена	0.672
споруджена	сооружена	0.857
споруджений	сооружен	0.774
споруджені	сооружены	0.813
спорудження	сооружению	0.744
споруджено	сооружен	0.738
спорудили	построили	0.677
споруди	сооружения	0.723
споруд	сооружений	0.701
спорядження	снаряжения	0.787
спосіб	способ	0.795
способи	способы	0.910
способів	способов	0.903
способу	способа	0.832
справами	делами	0.695
справах	правам	0.716
справді	справедливо	0.690
справедливий	справедливо	0.734
справедливість	справедливость	0.915
справедливості	справедливости	0.931
справжній	странный	0.684
справжнього	самого	0.676
справи	справки	0.726
сприймає	воспринимает	0.735
сприймається	воспринимается	0.790
сприймати	воспринимать	0.735
сприймають	воспринимают	0.758
сприйняли	восприняли	0.812
сприйняття	восприятия	0.711
спринті	спринте	0.827
спричинили	причинами	0.694
спричинити	причинами	0.697
спричиняє	причиной	0.673
сприяла	привела	0.672
спроба	прова	0.674
спробувати	попробовать	0.754
спроектований	спроектирован	0.800
спроектував	спроектирова	0.775
спроможність	способность	0.700
спротив	против	0.736
спротиву	сопротивления	0.678
спрощення	упрощения	0.830
спрямованість	направленность	0.681
спрямованості	направленности	0.697
спу	кпу	0.771
спускається	спускается	0.889
спуску	спуска	0.848
спущений	спущен	0.821
срібла	серебра	0.771
сріблом	серебром	0.759
срібло	серебро	0.769
срібна	серебряная	0.726
срібний	серебряный	0.747
срібними	серебряными	0.757
срібним	серебряным	0.745
срібних	серебряных	0.752
срібні	серебряные	0.701
срібного	серебряного	0.718
срібному	серебряном	0.705
срібною	серебряной	0.711
срібну	серебряную	0.733
срср	ссср	0.862
стабілізації	стабилизации	0.859
стабільний	стабильной	0.741
стабільність	стабильность	0.891
стабільно	стабильно	0.921
стабільності	стабильности	0.898
ставала	стала	0.734
ставали	стали	0.757
ставало	оставалось	0.730
ставив	стави	0.867
ставився	старался	0.680
ставилися	ставились	0.824
ставити	ставить	0.855
ставить	ставит	0.839
ставиться	ставится	0.822
ставлення	стремления	0.676
ставлять	ставят	0.811
ставляться	ставятся	0.746
ставши	став	0.801
стадії	стадии	0.898
стадій	стадий	0.921
стадіони	стадионы	0.874
стадіоні	стадионе	0.885
стадіон	стадион	0.945
стадіону	стадиона	0.896
стадію	стадию	0.911
стадія	стадия	0.932
стадіях	стадиях	0.922
стає	ста	0.724
стажування	стажировался	0.683
сталевих	стальных	0.789
сталіна	сталина	0.927
сталін	сталин	0.914
сталінська	сталинская	0.778
сталінських	сталинских	0.859
сталінського	сталинского	0.858
сталінської	сталинской	0.816
сталі	сталей	0.761
сталого	устойчивого	0.688
сталося	стало	0.710
стамбулі	стамбуле	0.895
стандартизації	стандартизации	0.914
стандарти	стандарты	0.921
стандартів	стандартов	0.908
стандарті	стандарте	0.887
стандартна	стандартная	0.904
стандартний	стандартный	0.924
стандартним	стандартным	0.889
стандартних	стандартных	0.921
стандартні	стандартные	0.877
стандартної	стандартной	0.916
стандарту	стандарта	0.890
стане	станет	0.853
станиці	станицы	0.840
станиця	станица	0.832
станіслава	станислава	0.915
станіславом	станислава	0.707
станіслав	станислав	0.936
станіславського	станиславского	0.786
становила	составила	0.696
становили	составили	0.708
становило	составило	0.675
становленні	становлении	0.854
становлення	становления	0.911
стануть	станут	0.835
станцією	станцией	0.879
станції	станции	0.898
станцій	станций	0.926
станцію	станцию	0.925
станціями	станциями	0.889
станція	станция	0.922
станціях	станциях	0.901
старанно	странно	0.746
стараннями	стараниями	0.870
стара	старая	0.884
старе	старое	0.844
старий	старый	0.897
старими	старыми	0.871
старим	старым	0.786
старих	старых	0.908
стариці	старицы	0.828
старій	старой	0.801
старіння	старения	0.806
старі	старые	0.824
старовини	старины	0.809
старовинна	старинная	0.799
старовинний	старинный	0.838
старовинних	старинных	0.863
старовинні	старинные	0.795
старовинного	старинного	0.841
стародавнього	древнего	0.684
старожитностей	древностей	0.719
старої	старой	0.885
старому	старом	0.867
староства	староста	0.770
староство	староста	0.715
старости	староста	0.802
старості	старости	0.872
старостою	старостой	0.878
старою	старой	0.773
старті	старте	0.875
стартовому	стартовом	0.880
стартував	стартова	0.823
стартувала	стартовала	0.888
старту	старта	0.882
стару	старую	0.869
старша	старшая	0.906
старшини	старшины	0.832
старшиною	старшины	0.706
старшин	старшины	0.761
старші	старшие	0.819
старшого	старшего	0.899
старшої	старшей	0.829
старшому	старшему	0.846
старшою	старшую	0.755
статевого	полового	0.705
стати	стать	0.870
статистичними	статистически	0.714
статистичних	статистических	0.826
статистичного	статистического	0.796
статистичної	статистической	0.841
статтею	статьей	0.780
статті	статьи	0.849
статтю	статью	0.690
статтями	статьями	0.850
стаття	статья	0.826
статтях	статьях	0.857
статуї	статуи	0.947
статусі	статуса	0.750
статусу	статуса	0.871
статутом	статут	0.725
статуту	статут	0.788
статьи	статья	0.715
стаціонарних	стационарных	0.916
стають	остаются	0.718
стверджував	утвержда	0.724
стверджували	утверждали	0.783
стверджувати	утверждать	0.718
стверджується	утверждается	0.715
стверджує	утверждает	0.691
стверджують	утверждают	0.745
стверджуючи	утверждая	0.694
створена	создана	0.681
створеного	созданного	0.707
створили	строили	0.708
створювався	создавался	0.699
створювали	создавали	0.718
створювалися	создавались	0.727
створювати	создавать	0.685
створюється	создается	0.687
створюються	создаются	0.702
стебла	стебли	0.828
стебло	стебли	0.781
